"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","subject_id","study_id","session_id","urlvar","current_url","view_history","rt","device_id","stimulus","response","estimated_stimulus_onset","seq_name"
"","","","","","image-button-response","212","1044892","0.0-20.0-1.0-0.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png","null","",""
"","","","","","image-button-response","213","1048390","0.0-20.0-1.0-1.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","3496","","images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png","0","",""
"","","","","","image-button-response","214","1050203","0.0-20.0-1.0-2.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","html-audio-response","215","1067711","0.0-21.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","15984","","[""<span style=\""color: red; font-size: 24px\""> NOW RECORDING</span><p>Please say out loud all the images you saw, as many as you can remember. The images can be said in any order.</p>""]","","2","using_technology_semantic"
"","","","","","image-button-response","216","1073715","0.0-22.0-0.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_0.png","null","",""
"","","","","","image-button-response","217","1078228","0.0-22.0-1.0-0.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png","null","",""
"","","","","","image-button-response","218","1078796","0.0-22.0-1.0-1.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","567","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png","1","",""
"","","","","","image-button-response","219","1080605","0.0-22.0-1.0-2.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","220","1085106","0.0-22.0-1.0-0.1","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png","null","",""
"","","","","","image-button-response","221","1086299","0.0-22.0-1.0-1.1","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1192","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png","1","",""
"","","","","","image-button-response","222","1088107","0.0-22.0-1.0-2.1","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","223","1092610","0.0-22.0-1.0-0.2","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png","null","",""
"","","","","","image-button-response","224","1094415","0.0-22.0-1.0-1.2","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1803","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png","1","",""
"","","","","","image-button-response","225","1096218","0.0-22.0-1.0-2.2","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","226","1100730","0.0-22.0-1.0-0.3","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png","null","",""
"","","","","","image-button-response","227","1101701","0.0-22.0-1.0-1.3","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","970","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_4.png","0","",""
"","","","","","image-button-response","228","1103515","0.0-22.0-1.0-2.3","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","229","1108032","0.0-22.0-1.0-0.4","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png","null","",""
"","","","","","image-button-response","230","1109348","0.0-22.0-1.0-1.4","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1315","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_5.png","1","",""
"","","","","","image-button-response","231","1111163","0.0-22.0-1.0-2.4","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","232","1115664","0.0-22.0-1.0-0.5","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png","null","",""
"","","","","","image-button-response","233","1117324","0.0-22.0-1.0-1.5","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1651","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_6.png","0","",""
"","","","","","image-button-response","234","1119139","0.0-22.0-1.0-2.5","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","235","1123642","0.0-22.0-1.0-0.6","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png","null","",""
"","","","","","image-button-response","236","1124924","0.0-22.0-1.0-1.6","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1280","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_7.png","0","",""
"","","","","","image-button-response","237","1126727","0.0-22.0-1.0-2.6","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","238","1131228","0.0-22.0-1.0-0.7","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png","null","",""
"","","","","","image-button-response","239","1132713","0.0-22.0-1.0-1.7","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1485","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_8.png","0","",""
"","","","","","image-button-response","240","1134521","0.0-22.0-1.0-2.7","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","241","1139030","0.0-22.0-1.0-0.8","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png","null","",""
"","","","","","image-button-response","242","1139670","0.0-22.0-1.0-1.8","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","640","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_9.png","0","",""
"","","","","","image-button-response","243","1141472","0.0-22.0-1.0-2.8","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","image-button-response","244","1145973","0.0-22.0-1.0-0.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png","null","",""
"","","","","","image-button-response","245","1147717","0.0-22.0-1.0-1.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","1742","","images/schematic_sequence/supermarket_scheme/supermarket_scheme_ten.png","1","",""
"","","","","","image-button-response","246","1149527","0.0-22.0-1.0-2.9","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","[]","null","",""
"","","","","","html-audio-response","247","1172998","0.0-23.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","18035","","[""<span style=\""color: red; font-size: 24px\""> NOW RECORDING</span><p>Please say out loud all the images you saw, as many as you can remember. The images can be said in any order.</p>""]","","1","supermarket_scheme"
"","","","","","image-button-response","248","1179015","0.0-24.0-0.0","41DE43F13F5944BA8900E5F10F2B34FF","41DE43F13F5944BA8900E5F10F2B34FF","cbea076d-f9d3-45af-9108-521bbf316bf7","df079445-14fb-430e-a4ba-0f71c8e82324","{""participantId"":""41DE43F13F5944BA8900E5F10F2B34FF"",""assignmentId"":""cbea076d-f9d3-45af-9108-521bbf316bf7"",""projectId"":""df079445-14fb-430e-a4ba-0f71c8e82324""}","https://test12345.live/?participantId=41DE43F13F5944BA8900E5F10F2B34FF&assignmentId=cbea076d-f9d3-45af-9108-521bbf316bf7&projectId=df079445-14fb-430e-a4ba-0f71c8e82324","","null","","images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_0.png","null","",""
